tx_id,tx_size,tx_fee
55772,1174,67041
55773,956,63864
55774,1714,21654
55775,1048,59676
55776,483,87275
55777,1912,56526
55778,1991,60631
55779,827,7836
55780,928,88790
55781,1484,48908
55782,1885,89258
55783,487,67730
55784,1661,34846
55785,1020,1026
55786,1866,81045
55787,1204,57199
55788,376,99336
55789,1498,17283
55790,1600,56302
55791,965,2543
55792,1699,53521
55793,320,70389
55794,1683,39462
55795,657,36922
55796,707,53829
55797,1695,80667
55798,890,30366
55799,550,10170
55800,1839,48653
55801,656,86255
55802,1245,52161
55803,828,71219
55804,626,1623
55805,287,20734
55806,827,53442
55807,277,17540
55808,512,36637
55809,1487,24294
55810,1514,38217
55811,1968,43907
55812,1566,8177
55813,358,20994
55814,1110,16450
55815,217,58302
55816,805,1108
55817,201,59966
55818,948,82654
55819,1972,53970
55820,298,29933
55821,1303,32775
55822,943,14323
55823,482,16180
55824,1808,23026
55825,1179,24129
55826,765,71471
55827,1671,86915
55828,938,47900
55829,966,81992
55830,1986,93912
55831,1230,87193
55832,438,54580
55833,1951,81932
55834,1191,21470
55835,1423,95715
55836,440,34562
55837,487,78121
55838,710,58150
55839,1138,36486
55840,1870,69841
55841,1340,73022
55842,977,55327
55843,843,58186
55844,685,64523
55845,688,76883
55846,1170,67931
55847,770,30495
55848,917,2005
55849,1578,85632
55850,751,69675
55851,415,4776
55852,1686,45788
55853,634,2259
55854,597,4744
55855,988,59779
55856,343,68451
55857,1100,90362
55858,943,36004
55859,582,84492
55860,247,81967
55861,435,14467
55862,1065,73668
55863,781,21616
55864,1099,48214
55865,1579,56207
55866,1648,2396
55867,931,57588
55868,616,68840
55869,1454,25008
55870,1072,61584
55871,240,46063
55872,1968,91588
55873,1200,24525
55874,1316,11565
55875,1300,35310
55876,551,5975
55877,625,18833
55878,302,12219
55879,1393,7077
55880,1542,5390
55881,1510,65854
55882,326,12439
55883,379,32008
55884,1269,50747
55885,1809,63097
55886,1578,96029
55887,657,17319
55888,580,2162
55889,516,7924
55890,1221,50438
55891,937,79625
55892,1626,65307
55893,980,93724
55894,1557,28124
55895,1183,71110
55896,952,18387
55897,499,58118
55898,1070,36853
55899,1521,97975
55900,975,36036
55901,1757,52721
55902,1888,93173
55903,903,88958
55904,1036,22407
55905,322,59154
55906,1266,55762
55907,655,8576
55908,1368,78514
55909,266,66829
55910,250,56731
55911,439,81560
55912,1978,72285
55913,1952,40468
55914,1433,62353
55915,1694,49615
55916,1931,5380
55917,1046,8908
55918,1754,87620
55919,653,29767
55920,220,23462
55921,1855,92324
55922,1259,67748
55923,1075,10402
55924,600,6874
55925,367,8383
55926,1379,67454
55927,1044,8097
55928,1597,88050
55929,560,15675
55930,320,79345
55931,236,13506
55932,1353,10681
55933,1078,59636
55934,612,40669
55935,509,49037
55936,785,74585
55937,479,11429
55938,1406,15975
55939,1197,12434
55940,1628,97528
55941,1612,36224
55942,1979,13763
55943,1335,16987
55944,777,13048
55945,1223,35644
55946,305,77440
55947,1351,66746
55948,221,2548
55949,422,31647
55950,1161,7687
55951,402,16969
55952,1140,98081
55953,1377,70411
55954,1860,35148
55955,467,6179
55956,524,93433
55957,1250,25143
55958,946,35332
55959,472,18148
55960,1046,31959
55961,841,68285
55962,1722,9502
55963,414,1090
55964,1616,9996
55965,1086,75752
55966,260,46436
55967,1317,29370
55968,1154,67027
55969,317,5251
55970,562,86943
55971,458,22287
55972,692,34695
55973,1278,12302
55974,1333,1051
55975,1470,71651
55976,1005,99978
55977,770,14870
55978,1384,63561
55979,1641,40709
55980,728,3580
55981,1246,71196
55982,1148,62045
55983,334,24621
55984,919,9522
55985,945,12526
55986,1381,57139
55987,1980,74610
55988,551,16952
55989,370,6297
55990,486,86672
55991,1190,24383
55992,524,39983
55993,845,5480
55994,1443,34771
55995,1572,88810
55996,1119,17755
55997,452,95000
55998,1802,46085
55999,243,62276
56000,1469,80960
56001,386,95535
56002,1262,63281
56003,1011,18525
56004,1985,96421
56005,756,45345
56006,361,35015
56007,1073,92003
56008,1264,51936
56009,1756,43178
56010,488,52040
56011,1039,37160
56012,690,9741
56013,1660,41341
56014,216,6460
56015,1618,30442
56016,233,31344
56017,1827,8280
56018,1974,42086
56019,1182,38129
56020,1719,17695
56021,783,10621
56022,783,65812
56023,1924,78548
56024,1696,36306
56025,1879,30139
56026,1047,6528
56027,1529,19723
56028,435,84530
56029,1287,26809
56030,1021,73073
56031,769,28959
56032,380,89060
56033,839,31982
56034,343,78552
56035,1708,41269
56036,779,65585
56037,1291,28962
56038,1303,39578
56039,1293,72274
56040,1111,65832
56041,716,57570
56042,1230,83443
56043,1020,46058
56044,635,95472
56045,1105,75072
56046,1763,91283
56047,1135,79810
56048,1064,24896
56049,346,36766
56050,1542,74915
56051,1895,69627
56052,1726,86162
56053,729,47937
56054,500,25970
56055,908,12633
56056,1733,42669
56057,1539,48574
56058,776,92202
56059,1756,9341
56060,1457,95183
56061,822,80008
56062,1728,68193
56063,1164,37316
56064,1045,52324
56065,384,56188
56066,397,74174
56067,1355,79165
56068,1851,7513
56069,203,34694
56070,1108,27919
56071,1041,58706
56072,542,96030
56073,965,58299
56074,576,62366
56075,1342,94603
56076,1731,90401
56077,1731,32502
56078,1327,61938
56079,1496,19167
56080,211,40887
56081,882,64673
56082,639,60807
56083,956,44191
56084,1370,18165
56085,334,46212
56086,1464,63754
56087,1836,76717
56088,1782,5174
56089,866,59846
56090,642,98558
56091,1042,24746
56092,388,38421
56093,934,88199
56094,1612,29492
56095,1688,8682
56096,914,97295
56097,522,31733
56098,1195,44292
56099,1893,30878
56100,1139,96372
56101,1483,85868
56102,276,77217
56103,570,87219
56104,1989,18030
56105,388,77667
56106,995,78342
56107,1512,67071
56108,1560,61555
56109,591,37680
56110,1585,4481
56111,795,99891
56112,1835,21409
56113,508,77429
56114,862,94189
56115,1375,7058
56116,1367,79849
56117,506,87439
56118,1368,89875
56119,499,93383
56120,728,98318
56121,971,60737
56122,604,66951
56123,1087,47943
56124,1133,79938
56125,1409,63854
56126,690,83432
56127,536,62260
56128,1610,1633
56129,1216,40171
56130,586,46187
56131,1057,26415
56132,1324,7240
56133,1519,51108
56134,319,37432
56135,1999,88220
56136,1785,64463
56137,599,2449
56138,486,85964
56139,1943,45992
56140,784,14507
56141,905,62146
56142,1209,42402
56143,298,8153
56144,754,80478
56145,1942,60182
56146,537,5663
56147,1768,39687
56148,1678,29917
56149,807,44533
56150,1996,54673
56151,582,71292
56152,899,20626
56153,541,93729
56154,385,49477
56155,208,82273
56156,1302,99990
56157,1508,11471
56158,1348,22935
56159,1906,88800
56160,993,21133
56161,478,92770
56162,626,84733
56163,1428,4430
56164,1174,88875
56165,1959,94154
56166,1458,42449
56167,1406,70319
56168,228,72152
56169,1339,5104
56170,1163,48178
56171,368,47364
56172,1374,54424
56173,1028,98750
56174,1802,82359
56175,1841,17662
56176,361,96526
56177,1869,78061
56178,1626,79321
56179,996,3266
56180,1522,83468
56181,528,31303
56182,1632,73706
56183,477,72095
56184,702,65861
56185,599,21360
56186,1100,42782
56187,797,54639
56188,1656,2074
56189,1903,80022
56190,508,75942
56191,678,71979
56192,1628,13037
56193,1864,39240
56194,1280,67448
56195,336,59957
56196,790,74364
56197,668,22340
56198,536,71565
56199,285,81659
56200,1367,55939
56201,1656,11743
56202,1879,44494
56203,1306,29511
56204,1886,87781
56205,580,88838
56206,1875,86006
56207,1972,64333
56208,289,58204
56209,679,7953
56210,221,52354
56211,1075,49451
56212,1747,52971
56213,633,55039
56214,697,45988
56215,248,98179
56216,1248,25654
56217,1642,72457
56218,1635,65452
56219,1478,25052
56220,579,86333
56221,1453,71860
56222,863,72792
56223,1038,67348
56224,353,55898
56225,212,31246
56226,342,12084
56227,302,6636
56228,1539,81709
56229,1121,95070
56230,432,18768
56231,1466,8293
56232,496,98864
56233,1996,38654
56234,1386,40274
56235,467,55429
56236,224,37886
56237,1872,90559
56238,823,83215
56239,1496,47725
56240,547,45388
56241,1646,56465
56242,406,95687
56243,1258,60506
56244,1501,94891
56245,1717,89628
56246,1976,5159
56247,1149,9473
56248,1845,18073
56249,408,31045
56250,1581,68895
56251,1606,37781
56252,808,28274
56253,826,41449
56254,1756,43248
56255,523,69992
56256,1649,36522
56257,1354,97629
56258,789,63743
56259,1177,79519
56260,324,65774
56261,354,92729
56262,1630,60421
56263,1965,83240
56264,1414,51062
56265,1164,69567
56266,1661,66880
56267,1993,97793
56268,979,67327
56269,866,15123
56270,1619,28570
56271,1980,73076
56272,573,43773
56273,1250,24345
56274,1391,33050
56275,383,44098
56276,693,12780
56277,1943,80602
56278,238,99806
56279,1518,70095
56280,1735,3512
56281,313,76101
56282,1461,90822
56283,1974,69537
56284,763,81673
56285,491,33534
56286,1163,55325
56287,344,22543
56288,590,69890
56289,1695,9495
56290,814,44287
56291,1187,34264
56292,371,97332
56293,1113,41878
56294,815,35206
56295,935,55289
56296,1222,96752
56297,1952,76808
56298,1557,20234
56299,1323,87467
56300,248,38290
56301,483,12231
56302,643,29109
56303,296,2496
56304,1495,72768
56305,1093,67363
56306,1313,83640
56307,335,90186
56308,521,24970
56309,1636,42019
56310,1418,75289
56311,407,24788
56312,1326,59509
56313,1674,10794
56314,749,17825
56315,760,19140
56316,481,13249
56317,776,22876
56318,824,80926
56319,1768,57654
56320,1271,19726
56321,1878,16791
56322,623,22750
56323,1408,41957
56324,1983,35106
56325,887,68536
56326,614,1579
56327,1675,35070
56328,945,68498
56329,457,14576
56330,1575,44417
56331,964,86271
56332,577,14367
56333,1663,81041
56334,1788,47650
56335,1995,71550
56336,726,12950
56337,1712,28264
56338,1189,66013
56339,1302,98763
56340,1653,89680
56341,384,62674
56342,1701,22267
56343,701,98952
56344,381,78581
56345,1191,51461
56346,1741,56619
56347,1094,96211
56348,1938,62232
56349,1615,27647
56350,1817,18154
56351,1637,49878
56352,1036,80246
56353,1017,81106
56354,1366,6054
56355,1859,64332
56356,536,98038
56357,1635,47637
56358,448,20245
56359,201,26755
56360,297,43377
56361,318,70441
56362,349,33208
56363,1674,70860
56364,263,1624
56365,1935,21993
56366,1447,11661
56367,1648,98339
56368,1266,41222
56369,227,2114
56370,837,58655
56371,871,56012
56372,1221,66191
56373,1010,80704
56374,1671,51474
56375,735,50727
56376,460,31100
56377,1784,36001
56378,987,34649
56379,238,35762
56380,1533,98270
56381,1510,31522
56382,277,90903
56383,279,43968
56384,504,23975
56385,980,93846
56386,723,38826
56387,1064,76189
56388,1254,64693
56389,778,81236
56390,1456,2420
56391,1677,10596
56392,1875,91970
56393,1589,12395
56394,750,94252
56395,1379,30213
56396,1278,36498
56397,1101,70755
56398,1540,95352
56399,1984,89076
56400,1764,93119
56401,713,21990
56402,1774,84240
56403,645,26057
56404,1225,87364
56405,225,87222
56406,615,3366
56407,470,5643
56408,241,13523
56409,240,95063
56410,1226,96697
56411,1651,38948
56412,467,76971
56413,733,85753
56414,1077,57465
56415,1250,60574
56416,1190,28852
56417,406,94448
56418,1513,17650
56419,1758,86236
56420,1070,47437
56421,1270,45102
56422,1233,58376
56423,1658,33543
56424,455,38342
56425,1655,43027
56426,1369,72330
56427,1338,75038
56428,1388,90407
56429,685,39195
56430,349,93825
56431,1215,6268
56432,369,87041
56433,249,5091
56434,1346,78730
56435,1853,22137
56436,1923,17127
56437,1664,64976
56438,1590,65595
56439,574,13371
56440,425,12875
56441,791,78640
56442,620,84241
56443,1828,19595
56444,1056,83471
56445,1416,81676
56446,1559,40507
56447,1360,56798
56448,1343,92180
56449,592,14548
56450,394,66024
56451,598,9155
56452,1865,67591
56453,269,19259
56454,1816,92351
56455,243,14233
56456,949,63063
56457,820,5157
56458,1440,77621
56459,1882,35873
56460,1863,37435
56461,970,93809
56462,1500,2103
56463,751,12961
56464,298,52798
56465,1454,53898
56466,762,92273
56467,1216,20557
56468,902,24738
56469,640,45336
56470,1556,17526
56471,1621,34330
56472,419,71841
56473,1416,3086
56474,1172,18161
56475,1887,18282
56476,914,6525
56477,232,17505
56478,1730,63278
56479,894,44363
56480,796,82208
56481,1822,29118
56482,468,38362
56483,630,94296
56484,895,43790
56485,714,57479
56486,1202,94707
56487,826,3419
56488,507,40991
56489,1241,39802
56490,1886,85397
56491,451,37200
56492,900,17595
56493,1142,46146
56494,1874,34612
56495,1206,59794
56496,1855,27834
56497,1993,15884
56498,1547,35191
56499,1135,97193
56500,1857,27352
56501,989,67959
56502,207,35819
56503,1672,79287
56504,468,41798
56505,968,84018
56506,1578,54029
56507,1239,6561
56508,390,57885
56509,381,26817
56510,1330,7243
56511,1209,91512
56512,1657,19190
56513,808,12835
56514,1845,81621
56515,643,76847
56516,1373,74627
56517,1553,31974
56518,244,71427
56519,900,70005
56520,1138,87698
56521,1410,80809
56522,1701,55305
56523,1946,11848
56524,1629,39485
56525,1604,21418
56526,972,77421
56527,1261,82876
56528,504,91398
56529,316,4273
56530,1833,17961
56531,220,77066
56532,1447,33967
56533,1617,31554
56534,494,66299
56535,1952,32695
56536,1396,50274
56537,1229,56131
56538,1208,49697
56539,1072,99759
56540,1810,51973
56541,1069,82485
56542,1424,27912
56543,1008,6674
56544,261,60274
56545,1492,29898
56546,250,82472
56547,512,54969
56548,1259,72924
56549,761,8187
56550,1580,13921
56551,1245,83584
56552,263,31081
56553,1488,28255
56554,1178,9825
56555,311,14225
56556,1665,48739
56557,909,31661
56558,632,39212
56559,202,75402
56560,325,34877
56561,359,46010
56562,1580,32477
56563,824,83593
56564,1260,77908
56565,1337,18209
56566,1126,63929
56567,1926,32075
56568,574,53145
56569,1972,2454
56570,473,33777
56571,1042,4369
56572,1542,55702
56573,1540,60404
56574,1496,7952
56575,1161,27571
56576,797,2536
56577,991,49708
56578,1078,70016
56579,1133,19936
56580,1807,88697
56581,1412,86959
56582,812,93325
56583,1548,67937
56584,424,18216
56585,219,81458
56586,1018,6995
56587,1745,58217
56588,414,30732
56589,1257,41632
56590,219,77230
56591,1527,62704
56592,815,90590
56593,1494,3426
56594,1073,52247
56595,840,53102
56596,941,60344
56597,545,53997
56598,1713,31662
56599,414,72115
56600,1259,64125
56601,268,36940
56602,1324,2659
56603,1537,99860
56604,491,39115
56605,963,47928
56606,1204,62463
56607,1321,16777
56608,1402,50465
56609,824,29961
56610,1292,1090
56611,1560,87617
56612,1487,55724
56613,1318,56891
56614,1718,36757
56615,450,22079
56616,1880,13594
56617,1606,33549
56618,1235,57465
56619,1541,50422
56620,1235,98933
56621,1804,34591
56622,1954,72484
56623,1059,62313
56624,805,40287
56625,1370,74823
56626,1270,10613
56627,937,7301
56628,821,84719
56629,1414,90504
56630,1118,1355
56631,1706,35692
56632,251,37046
56633,1766,17629
56634,371,5602
56635,949,4891
56636,1504,30759
56637,856,59781
56638,1705,94820
56639,686,40590
56640,558,7539
56641,576,66448
56642,1063,92013
56643,522,38212
56644,1923,59809
56645,1754,49729
56646,1072,53999
56647,1893,49485
56648,1238,73781
56649,955,16155
56650,1236,83921
56651,1622,23207
56652,1285,74401
56653,1701,97994
56654,1805,44693
56655,538,1534
56656,822,30757
56657,1634,33015
56658,1284,12740
56659,233,68272
56660,1863,94372
56661,890,64560
56662,647,89571
56663,1193,50297
56664,598,28048
56665,1685,33420
56666,1875,25758
56667,1152,98659
56668,1325,94816
56669,227,47911
56670,879,52094
56671,1688,26003
56672,1895,51444
56673,1384,35234
56674,1760,73226
56675,1833,23575
56676,848,38341
56677,1535,13077
56678,1556,2433
56679,1696,94652
56680,1167,90958
56681,628,83714
56682,497,2160
56683,398,97306
56684,1161,36584
56685,1999,47900
56686,1669,83695
56687,1521,45196
56688,1438,46318
56689,1133,93257
56690,1655,81444
56691,1317,89851
56692,1352,59138
56693,350,53817
56694,1169,32336
56695,1454,57067
56696,1116,91606
56697,1262,45881
56698,1307,48074
56699,209,6140
56700,1751,43472
56701,914,72195
56702,1644,56068
56703,213,11825
56704,643,58294
56705,562,31571
56706,1226,87257
56707,1972,58128
56708,1040,69873
56709,1147,63699
56710,823,74286
56711,573,52008
56712,1846,67135
56713,622,45825
56714,963,18143
56715,1350,63977
56716,1046,3418
56717,878,93558
56718,636,72354
56719,1907,85414
56720,649,84121
56721,619,86613
56722,1382,43550
56723,1443,23340
56724,1175,40765
56725,1288,10915
56726,1937,81666
56727,349,42533
56728,812,3343
56729,1880,3069
56730,1804,45983
56731,1912,62029
56732,443,8643
56733,1868,54132
56734,282,33112
56735,1416,42603
56736,622,79726
56737,293,71956
56738,1670,72619
56739,1893,91799
56740,388,9327
56741,1920,38827
56742,1782,91571
56743,627,9091
56744,1205,10113
56745,1260,59493
56746,1746,47034
56747,1993,18191
56748,1945,20099
56749,321,28175
56750,755,92442
56751,540,61674
56752,226,47109
56753,1235,65545
56754,1320,77153
56755,1413,89254
56756,1990,19664
56757,749,50807
56758,206,50187
56759,883,57807
56760,1273,17378
56761,780,65914
56762,449,13738
56763,1832,10494
56764,1828,8437
56765,843,48227
56766,1063,22499
56767,470,69798
56768,239,75754
56769,1211,88845
56770,992,68203
56771,325,93775
56772,1759,68670
56773,300,5657
56774,422,56023
56775,1757,65801
56776,670,77315
56777,1928,10471
56778,460,93235
56779,221,62324
56780,1997,72771
56781,502,45025
56782,262,35478
56783,1592,63955
56784,567,82466
56785,1292,88928
56786,850,21928
56787,1103,12330
56788,1347,37962
56789,1717,57127
56790,915,48353
56791,1928,94149
56792,1307,78703
56793,521,67319
56794,1640,54646
56795,365,96815
56796,1837,2281
56797,1219,47746
56798,1805,13997
56799,274,25880
56800,1522,36463
56801,1382,72595
56802,1297,18405
56803,388,24409
56804,657,69874
56805,1788,10306
56806,1471,74706
56807,1400,87500
56808,1990,63493
56809,1212,82977
56810,1056,53578
56811,1098,62900
56812,657,77344
56813,1354,16482
56814,1462,3769
56815,1006,43398
56816,1543,55579
56817,1625,96879
56818,719,34550
56819,460,93615
56820,450,44471
56821,512,6213
56822,775,95282
56823,873,64261
56824,730,49041
56825,696,38733
56826,1997,90810
56827,1040,24175
56828,235,76898
56829,629,86818
56830,1078,85121
56831,1164,15254
56832,921,62091
56833,1444,55601
56834,672,33860
56835,639,33548
56836,607,55662
56837,596,55648
56838,1762,91556
56839,1250,78639
56840,371,12863
56841,443,93929
56842,1663,98092
56843,1862,5855
56844,432,65617
56845,344,4039
56846,1544,59080
56847,1890,20193
56848,1074,63080
56849,1492,54099
56850,621,13777
56851,302,74195
56852,1695,81928
56853,1928,75618
56854,728,82363
56855,538,55460
56856,585,55482
56857,414,82459
56858,939,48504
56859,1622,6233
56860,1956,14579
56861,1139,52264
56862,1865,45074
56863,480,99415
56864,1289,55813
56865,1011,24247
56866,1475,18968
56867,1606,86645
56868,1753,40625
56869,1076,47688
56870,1398,17158
56871,1497,60039
56872,1568,22842
